student_id,final_score,grade,pass_fail,previous_score,math_prev_score,science_prev_score,language_prev_score,daily_study_hours,attendance_percentage,homework_completion_rate,sleep_hours,screen_time_hours,physical_activity_minutes,motivation_score,exam_anxiety_score,parent_education_level,study_environment
S0898,100,A,1,89.29847002,96.90505028,81.47445616,88.54725507,4.64714045,87.64475167,92.73092417,7.545594787,2.835869072,83.84139839,9.937388849,1,Bachelor,Noisy
S0899,41.23386663,F,0,40.71510579,45.70666028,41.19182679,46.67364328,1.586458229,54.31875593,56.02795697,6.93335007,1.094404393,106.9338048,4.946132032,4.849160734,Master,Quiet
S0900,56.43143229,D,1,44.7029692,42.54486763,43.38572812,44.2843794,3.583711572,66.39704855,85.73089182,8.078104966,1.502651793,64.3416949,7.098038913,2.515466197,High School,Quiet
S0901,74.22382298,C,1,51.43374403,53.45239448,54.82945791,45.83601339,1.931516585,61.46826741,70.7828535,6.689598836,3.481097397,96.60323505,8.757067203,1,High School,Moderate
S0902,37.36469879,F,0,41.45927121,41.33829318,39.94904372,39.49162193,1.627041715,58.31471598,67.51750558,6.470769354,4.449821786,86.49303722,6.595854884,2.634478707,Master,Noisy
S0903,63.30877452,D,1,49.97894893,45.46043963,48.33171,50.87242251,3.733717661,67.64289008,85.70381037,6.635957808,2.673676633,63.80838619,6.808504361,3.51155383,High School,Moderate
S0904,95.53015714,A,1,72.06728585,73.68908226,75.72663937,78.21335977,3.37473848,72.71646214,84.37114529,6.845790441,4.477442296,42.69538195,9.918134773,1,Master,Moderate
S0905,74.29953316,C,1,63.17835028,57.28315133,64.85364043,66.19382371,4.019309833,71.77704944,97.77032238,7.881982608,4.493177947,93.83914675,6.551848902,4.443019792,High School,Noisy
S0906,87.74509501,B,1,89.09694411,95.03534105,90.6777239,84.84426772,2.237850306,82.97501791,74.2871739,7.034844759,4.519679537,106.9108652,7.624432604,1.841722753,Master,Quiet
S0907,72.88613236,C,1,84.9593959,82.63630941,87.30573384,97.38534548,2.791886626,83.12653798,76.05202413,6.529074588,3.46260927,91.72690432,4.327237964,5.523126092,Bachelor,Moderate
S0908,71.61398194,C,1,58.79995434,59.80575262,51.12209373,60.1238309,2.621886705,57.49628164,73.71787797,6.895481068,5.574430751,31.60906356,9.053260481,1,Bachelor,Quiet
S0909,76.60480335,C,1,54.26828884,55.6847282,58.05223224,60.64524253,4.936357856,57.98573534,98.51431677,6.80786545,3.44598259,49.4609605,7.889008294,2.098625768,Bachelor,Noisy
S0910,56.1848475,D,1,60.88308245,59.58855758,63.94542642,60.12451028,2.168995827,73.52137625,79.87365808,7.7118447,3.251325967,36.25319864,6.424120617,3.24755844,High School,Moderate
S0911,65.21181614,C,1,72.46622184,75.39969085,67.3828062,75.13301806,2.179268953,81.41901795,70.87618599,7.804266973,1.996904095,81.33474896,4.09701724,5.852902161,Master,Quiet
S0912,53.78427026,D,1,54.74350025,52.36898196,53.52309788,58.94084277,2.418192835,62.8193166,74.08295663,5.766946586,2.538275437,98.0829911,7.550012924,3.921695975,Master,Quiet
S0913,58.52889437,D,1,74.32818993,78.68467642,74.13165349,80.41916349,3.258376325,75.9439532,80.1721954,7.134458445,1.211672463,39.95212684,4.075946971,6.101751075,Bachelor,Moderate
S0914,51.11279557,D,1,62.51764087,55.78774247,61.84515695,67.8044824,2.009290977,72.7324167,75.58782656,7.221889671,4.167676468,105.4504039,4.007221683,5.198119132,Bachelor,Noisy
S0915,86.13535055,B,1,70.36259495,70.99449284,72.03189478,74.72357995,4.661159762,78.64738548,106.4107839,7.40302502,2.24267872,79.99580806,7.696591373,1.592088717,Bachelor,Quiet
S0916,66.08936282,C,1,63.9869591,73.6816041,71.14379301,62.41152545,2.062742259,61.85509319,72.88048784,6.731889144,2.520776272,92.09721109,5.134102404,5.461028782,Master,Noisy
S0917,59.51565217,D,1,56.19561677,51.19396015,61.60445041,53.33688657,4.583262926,63.66760715,96.24649378,6.22698346,4.854072608,117.4261664,5.151325298,6.147367993,Bachelor,Moderate
S0918,92.14800138,A,1,92.16493188,88.77620703,85.60383592,93.82796943,1.413900255,84.41956904,64.32291671,6.256049915,2.636105916,37.53128894,7.919629395,2.362288626,High School,Quiet
S0919,83.76845059,B,1,81.99831868,84.56785793,85.10866863,86.66395904,3.62625081,84.51486033,74.34097415,7.292519518,2.21097946,111.1101621,4.322183128,6.366529617,Bachelor,Quiet
S0920,62.07247095,D,1,47.70622467,48.60413358,54.35089126,46.59262116,4.627942074,76.34526475,100.0051751,8.551758239,1.845288746,41.34924264,5.880433369,4.729304354,Bachelor,Quiet
S0921,74.21964247,C,1,87.76573867,89.51888917,89.69978128,93.0915985,1.674997754,82.7428407,67.42080962,6.940179092,4.874292011,65.3662926,4.896591413,6.522473001,Master,Noisy
S0922,85.69353593,B,1,66.8087159,69.25465155,72.26361803,74.07179963,4.87330784,66.36947064,100.8747887,8.600649114,1.64853129,106.6294827,7.481058219,1,High School,Quiet
S0923,90.31372287,A,1,89.20037248,92.37397982,99.26172471,84.61876788,2.811533442,86.61152663,74.55802345,7.460567905,3.268768801,111.5628813,7.970590928,2.696628011,Master,Quiet
S0924,87.62809393,B,1,83.99203908,89.54053829,89.11058681,79.80743556,4.782860434,88.60099849,95.90631994,7.453344498,3.53465058,75.57345062,8.326815122,2.656920922,High School,Moderate
S0925,66.9893472,C,1,63.38674275,65.43583603,64.63328572,62.68486745,3.707280175,72.23344198,85.01767706,7.655954475,4.436949563,83.46941744,5.531387302,3.129888992,High School,Quiet
S0926,47.77822205,F,0,41.23581196,40.02952368,46.46125433,42.7738753,2.206347479,56.08466325,77.17158972,6.938706406,4.166417412,93.73326011,4.53549851,4.578833306,Bachelor,Noisy
S0927,59.13905597,D,1,54.77725477,58.14012327,55.50169393,52.1544197,1.7532101,72.17859709,65.63830181,6.39030533,5.053603365,104.9482802,4.472101942,4.67711531,Bachelor,Moderate
S0928,80.50986539,B,1,69.78988181,79.28929148,69.90939702,76.5508952,2.214940185,78.212669,82.56270346,8.149201607,1.22375717,40.93600526,6.556909291,2.714300513,Master,Moderate
S0929,78.25812248,C,1,74.84130209,74.17813336,73.08423091,76.9616364,1.372069637,72.29024682,65.87500847,7.982259031,2.482203624,102.9062377,9.675066454,1,Master,Quiet
S0930,59.95064271,D,1,54.1838227,49.31117618,62.00088949,54.38105794,1.575471865,68.99903944,59.37630535,7.0398165,2.400670594,73.31485355,5.306374205,4.936228608,Master,Moderate
S0931,50.03810353,D,1,47.66458407,53.19998742,43.57244074,40.48503645,1.418641761,68.81861988,63.54368615,7.1201901,1.730084528,70.55610826,5.540449608,5.325225043,High School,Quiet
S0932,77.98911932,C,1,85.92116302,85.3192572,93.58300165,79.34208394,2.691774175,88.87003172,73.65936614,7.335660635,2.445891269,68.15097768,4.605332813,6.475984145,Master,Moderate
S0933,100,A,1,94.14211994,83.27877221,96.64144056,95.54716619,4.182313505,86.73881509,80.8512227,7.651101462,2.548826571,75.82904267,7.633421643,1.528755295,High School,Noisy
S0934,73.74702137,C,1,68.91296003,73.15006841,61.91642915,58.2499819,1.565534217,72.66608278,73.65269687,7.316218831,3.60942231,115.0545498,8.079237244,1.076059758,High School,Quiet
S0935,60.68281915,D,1,49.44236072,46.76571979,51.28060719,54.50554777,1.521281733,70.85754947,68.72853004,5.992359482,4.318522395,79.33833955,7.857587249,3.458234591,High School,Noisy
S0936,61.25060474,D,1,54.97690296,54.52423655,44.47677042,54.18613374,3.573715798,61.43764896,88.40319457,8.084152263,2.905502568,115.7859784,9.166781458,1.479962477,High School,Quiet
S0937,45.01061581,F,0,41.01148721,42.67138886,44.13902729,57.22695206,1.788731928,62.69864006,68.71433758,6.300212188,4.597351157,46.22611176,6.91855501,3.164309832,High School,Noisy
S0938,74.21313111,C,1,90.28643436,91.23893276,94.71259178,101.8260156,1.390440152,78.29308404,56.99431368,7.063219494,2.680826693,95.17223809,4.806742245,5.666594431,Bachelor,Noisy
S0939,50.17582761,D,1,46.47630956,50.02356864,43.51452978,45.56906421,1.667394313,68.56503614,64.25585743,6.813247304,2.451418387,103.1015585,5.736430784,4.233765434,High School,Moderate
S0940,91.48955778,A,1,71.70840615,69.5309743,72.32614463,71.17672114,4.694925584,74.5639755,101.1581597,8.237382334,3.705940279,91.12159482,7.974579841,2.550004843,High School,Quiet
S0941,67.76953354,C,1,55.07303714,57.63856613,64.84382431,60.05094471,4.285885011,73.87943475,87.60274996,7.785460795,1.118581802,84.62300522,7.678731842,1.985201461,Bachelor,Moderate
S0942,77.05007517,C,1,70.47979014,69.18205675,67.95105662,78.99565319,2.416258249,77.69695885,61.50373591,7.154828774,1.398945618,80.8331503,7.186018778,3.082786156,Bachelor,Noisy
S0943,76.64146042,C,1,75.82812136,79.52217376,70.53358342,67.63797607,3.623283069,71.79795953,85.09730065,7.50500746,3.089847718,107.4837434,8.097786512,1,Bachelor,Quiet
S0944,99.42775638,A,1,85.6357992,88.71263662,93.04411622,76.70392188,3.149102695,89.94103826,80.78223918,6.670198823,5.714563557,103.9481937,7.824345102,1.487870603,Master,Noisy
S0945,60.25247058,D,1,51.35316995,46.67597644,61.1661059,48.24299592,3.708497054,73.43281131,87.76278762,6.523868818,4.607558899,41.00598491,9.287949337,1,Master,Noisy
S0946,63.1705682,D,1,40.60477058,46.03468116,40.62324894,43.51845849,3.73068461,64.71381775,90.94943932,7.988113502,1.440632848,106.3728891,7.516098265,2.109511702,High School,Noisy
S0947,67.37361356,C,1,47.52870965,44.84889243,52.58602483,50.01307761,3.51493606,59.9564155,88.33738966,6.017877,5.231590064,67.26617575,8.671608152,1,High School,Noisy
S0948,86.63901966,B,1,89.5010253,93.54131429,96.20840488,94.84988258,2.064405474,83.22044288,71.93790377,6.355089707,4.661503853,52.8327147,5.492242936,3.974213438,High School,Moderate
S0949,79.4697374,C,1,88.06395427,89.90039083,84.3515331,82.06546662,1.156025683,84.75911322,67.53791377,5.778471884,4.054732629,108.2791711,8.069095508,1,High School,Noisy
S0950,73.77761604,C,1,72.85772062,82.048639,70.43119144,61.2770013,2.822267128,72.91030831,70.62782238,5.807585017,5.101464803,68.88223197,9.41316471,1.135535766,Bachelor,Moderate
S0951,88.50894808,B,1,73.02842732,71.91109741,79.18279989,77.3184983,4.563895539,84.97594652,98.16186446,7.997650631,3.020549239,102.7528221,6.314393967,3.603092514,Master,Noisy
S0952,90.98697619,A,1,76.5770171,74.83043312,85.00208849,72.43603574,3.277989034,79.01014091,85.91258216,8.188462738,2.107505254,53.70632508,8.674625124,1,Bachelor,Quiet
S0953,70.10240693,C,1,49.64542032,49.54832229,52.45982463,39.552981,4.329564167,51.30596993,87.09783024,6.964859241,3.560116946,30.35363893,8.348735807,1,Master,Noisy
S0954,92.38627165,A,1,90.29265703,88.77675811,85.89358526,91.01797576,4.966497372,86.84310758,92.15062068,7.70820309,3.744208778,74.59132736,4.357157181,5.979444246,Bachelor,Noisy
S0955,59.5487047,D,1,63.03237887,67.03208838,72.96768443,66.99825731,1.654464817,69.77540245,62.81493753,6.812473199,3.69163186,39.0205431,7.489049858,1.967928196,High School,Quiet
S0956,54.41334033,D,1,61.07261905,52.99106601,58.41776456,60.46233339,3.767110557,70.16167675,84.36339835,6.730684161,3.825368957,97.893836,4.781136095,4.521922445,Master,Quiet
S0957,75.40588664,C,1,68.54047379,63.27206169,66.86478488,66.25123186,3.697174295,72.42714007,90.73884027,6.305197947,5.743524591,54.84676225,9.803915033,1,High School,Noisy
S0958,60.50215666,D,1,42.58312817,37.24411356,44.29481735,41.78631701,4.919821789,65.32679617,96.12552398,6.284170768,5.511228115,69.92810819,8.868445016,1.475152519,Master,Noisy
S0959,58.71489047,D,1,49.14558528,53.89712324,56.91638739,47.29267147,4.942402936,70.17123153,95.14228677,6.278826283,5.378585183,37.83302086,4.658342807,3.905304735,Master,Moderate
S0960,79.5638663,C,1,80.5918489,89.14491577,84.86172879,73.85161334,3.746714447,81.71119026,84.40897579,7.069573837,5.007084055,55.79933236,4.730511986,5.819616495,High School,Quiet
S0961,57.61948538,D,1,44.55392674,44.03168064,46.62825424,40.98052335,1.974459168,60.58040743,75.33775335,6.359925666,5.717140536,100.3341219,7.566843129,1.632863589,High School,Quiet
S0962,78.15719931,C,1,73.17336602,72.3292574,75.48980867,75.77976555,4.194223353,76.37999699,92.0074504,7.90849892,1.492473208,43.64291207,6.069335045,3.912736987,High School,Moderate
S0963,45.59836576,F,0,53.49420103,53.84446185,53.71177438,55.10259374,1.428116537,66.8450986,63.38491024,7.81800537,2.325616307,88.2443605,4.209435154,5.755144705,Bachelor,Noisy
S0964,77.78550988,C,1,61.41125877,67.22065029,64.20195634,62.2515578,4.122797217,66.69347919,90.67794467,7.151508979,3.475279728,112.5683268,7.249849047,2.223084835,Master,Noisy
S0965,64.00789234,D,1,55.87815552,51.24138985,43.23035513,50.90241311,4.640784497,70.833721,102.8681466,5.945062597,5.232672466,91.18530838,6.327070598,2.649269656,Master,Quiet
S0966,59.01658362,D,1,59.56199941,60.75384432,58.07896211,58.65448359,2.531333579,72.08121132,71.56747716,6.265818488,3.525828558,102.991952,4.606458954,5.107854498,Master,Moderate
S0967,84.44705617,B,1,79.54752479,84.42351293,80.75413446,68.66219955,3.52254118,87.47596859,91.80295325,6.652338208,4.740173697,39.80744664,8.811522354,2.813807956,High School,Noisy
S0968,71.19508104,C,1,56.34169436,58.84716521,50.58662394,57.23407768,2.720570928,74.44759608,78.25819078,7.40593199,1.694799526,52.56586434,9.490460592,1,Master,Quiet
S0969,71.75807606,C,1,71.15225522,72.1001633,73.08387181,78.29654376,2.75106022,72.14775302,76.70850529,7.365074995,2.262069065,110.5084967,8.539563604,3.152749415,Master,Noisy
S0970,77.4291022,C,1,66.18277212,71.18800258,65.16041602,58.81211146,2.241483556,77.19287793,84.91933805,6.594308838,4.658880475,94.35950523,8.93453386,1,High School,Noisy
S0971,75.84099638,C,1,76.50191409,62.98575263,85.27929259,73.57227573,4.048518482,73.49619013,85.20698737,8.744685817,1.823670044,87.55984437,5.298943404,4.736428013,High School,Noisy
S0972,92.68745353,A,1,91.52563566,94.91501226,99.39073429,93.17116956,4.744706257,89.24247834,95.67863377,6.50785297,2.756779673,89.73900625,5.581437706,3.331851483,Master,Quiet
S0973,86.4238368,B,1,80.29146535,77.02108693,77.9624375,86.55567852,4.763003437,77.56266168,91.46787817,6.307727478,2.324331289,67.27804989,5.251165242,3.977565342,Bachelor,Moderate
S0974,53.76565884,D,1,51.82172082,42.66855634,51.06753226,49.58059774,1.699125139,60.79459429,71.75356125,7.341395875,2.749308471,34.01009685,8.590380588,1,High School,Moderate
S0975,61.18895591,D,1,41.71507243,44.27108543,41.3453346,38.25382078,4.498974599,62.25776293,103.4356907,6.449302649,4.541620245,100.5997388,9.687502474,1,Bachelor,Noisy
S0976,62.92652357,D,1,54.42452244,61.29281516,52.16622506,44.57990672,3.949725766,53.83942558,97.84687156,7.306263163,2.839235906,91.08419126,8.30102324,1.490058802,Bachelor,Moderate
S0977,68.11374902,C,1,72.72928619,72.04204362,73.70441111,73.24647684,2.011349603,67.60976522,76.23323979,7.159046527,3.776316613,72.55240177,9.288800589,1,Bachelor,Noisy
S0978,51.59316236,D,1,42.82841974,47.59279248,39.0370094,53.03879994,1.269138452,60.52675045,61.70328218,8.192154532,1.499659385,110.9783654,7.832194569,4.018586573,Bachelor,Quiet
S0979,74.02393791,C,1,67.3001436,75.36153489,61.64706692,68.68693591,2.071989068,74.06228063,68.89368579,5.73886055,5.025088466,60.25436985,6.325959403,2.508066411,High School,Quiet
S0980,79.45110858,C,1,72.82635669,79.40092896,75.93991281,72.71496179,4.648832947,74.56658449,88.13248061,6.866808113,2.849443128,56.48895698,6.55456969,3.548120827,Master,Quiet
S0981,58.01919664,D,1,58.38341399,66.58323664,61.53106192,59.99382555,3.5327147,61.2945255,95.50651467,6.941579391,4.242670795,108.5516693,4.451928593,5.795917689,Master,Noisy
S0982,70.23927357,C,1,82.40017121,86.11080866,78.37859241,82.34471119,3.884218644,77.11062639,91.18707683,6.997147395,4.626948008,101.7288889,4.188743171,4.74093628,High School,Moderate
S0983,43.98293797,F,0,45.86290392,46.24007212,50.33968108,41.79783206,2.028609404,64.8874986,67.82630952,8.482233392,2.048304611,76.34818296,8.172853625,2.51397387,High School,Quiet
S0984,58.57748065,D,1,44.132578,36.12274894,40.97468935,48.24897757,3.877552622,64.97519785,95.41581067,6.850839508,5.423374925,41.76612655,6.630573352,2.971099635,Bachelor,Noisy
S0985,66.24064496,C,1,80.05038159,78.82006915,81.31620778,81.17918921,1.112486025,79.94407521,56.26103767,6.747269325,4.081121258,49.35643243,7.313290408,1,Bachelor,Moderate
S0986,64.91402683,D,1,67.25202239,63.03578941,71.35374245,67.34008865,2.501285383,79.4101801,77.045964,6.611694411,3.143625709,89.06051914,7.345967486,3.313882126,High School,Moderate
S0987,83.5276128,B,1,77.8621318,88.71684539,77.69406898,72.98530167,3.507013394,80.91805102,84.20698827,7.144352298,1.911675918,64.65371141,5.66425488,3.218804236,Master,Moderate
S0988,64.90481759,D,1,63.91550362,63.03607456,66.18920818,70.43304328,1.584386262,68.22047354,69.03724832,5.990197182,5.71150469,105.2825872,6.855355065,2.096869989,Bachelor,Noisy
S0989,65.38489418,C,1,53.55211183,54.16813586,50.96996361,56.87562555,4.292014298,65.37354565,92.60227528,6.895014508,4.775341021,115.4959508,6.82456133,3.863340753,High School,Noisy
S0990,79.38231253,C,1,85.05062747,87.80805435,84.06829455,82.28602329,1.940125195,75.51098295,62.1466125,7.516461879,2.040122814,102.5073233,6.330563327,3.32227519,High School,Noisy
S0991,89.38881482,B,1,83.96787334,84.18588558,82.93857619,88.97699761,3.609124451,81.44324172,86.46912638,6.531609052,2.688553874,63.97908807,8.9240523,1.99371985,High School,Quiet
S0992,71.69291941,C,1,78.2083059,86.6835611,74.47541416,75.72045171,2.62078857,84.66465604,81.45220641,6.267537878,5.04837129,100.9817786,6.706984022,4.503182073,Bachelor,Noisy
S0993,61.33346084,D,1,54.96798255,51.85473574,54.08411173,51.05796509,3.384174382,70.9104417,83.69566179,7.095257282,4.478388316,61.62975061,7.621867147,1.733204393,High School,Quiet
S0994,71.69366793,C,1,72.46268668,73.43572395,64.71959518,68.66417109,1.429802211,83.24138997,68.17359771,6.727154738,4.828921464,45.0390079,9.373120722,1.420141774,Master,Quiet
S0995,51.60259958,D,1,59.85356433,56.1412114,57.3977956,50.99822157,1.0676512,68.41235595,55.44886457,7.322520655,3.206005511,33.00538844,9.197401737,1,High School,Quiet
S0996,59.2063132,D,1,45.03701403,38.43690148,43.61263657,47.39472594,4.63825771,69.24900599,96.25127313,6.816746461,4.582381313,64.71450415,9.342533223,2.890582694,Bachelor,Noisy
S0997,79.12255113,C,1,90.45224665,87.3934012,89.17134789,81.29652226,2.078520035,84.25960219,67.66264808,7.933474783,2.932468614,111.3203373,5.620029979,3.687013017,Master,Quiet
S0998,50.60125726,D,1,47.5250247,47.33984072,46.31753747,41.38280554,4.278708011,71.12043776,96.52198431,7.501127157,2.056314585,51.5087929,4.20989493,6.816192511,Master,Noisy
S0999,89.25307064,B,1,92.26305446,90.11654334,91.95423346,81.88511441,4.997401202,86.02224349,100.1314698,6.557973049,4.163385174,48.58618484,5.566400799,5.277389227,High School,Noisy
S1000,64.35033772,D,1,64.53031751,61.06821261,66.9275251,64.09996905,1.845725032,75.80131563,71.9076187,5.778101591,5.880069628,117.2838707,5.672244074,4.643843748,High School,Quiet
